city_name,year,month,pct_high_radiation
Kalutara,2021,1,64.5
Kalutara,2021,2,100.0
Kalutara,2021,3,90.3
Kalutara,2021,4,100.0
Kalutara,2021,5,87.1
Kalutara,2021,6,76.7
Kalutara,2021,7,93.5
Kalutara,2021,8,83.9
Kalutara,2021,9,83.3
Kalutara,2021,10,77.4
Kalutara,2021,11,50.0
Kalutara,2021,12,93.5
Kalutara,2022,1,100.0
Kalutara,2022,2,96.4
Kalutara,2022,3,100.0
Kalutara,2022,4,96.7
Kalutara,2022,5,77.4
Kalutara,2022,6,76.7
Kalutara,2022,7,87.1
Kalutara,2022,8,77.4
Kalutara,2022,9,93.3
Kalutara,2022,10,58.1
Kalutara,2022,11,80.0
Kalutara,2022,12,74.2
Kalutara,2023,1,96.8
Kalutara,2023,2,89.3
Kalutara,2023,3,96.8
Kalutara,2023,4,96.7
Kalutara,2023,5,71.0
Kalutara,2023,6,93.3
Kalutara,2023,7,80.6
Kalutara,2023,8,100.0
Kalutara,2023,9,53.3
Kalutara,2023,10,71.0
Kalutara,2023,11,73.3
Kalutara,2023,12,64.5
Kalutara,2024,1,87.1
Kalutara,2024,2,100.0
Kalutara,2024,3,100.0
Kalutara,2024,4,100.0
Kalutara,2024,5,71.0
Kalutara,2024,6,75.0
Kandy,2010,1,80.6
Kandy,2010,2,82.1
Kandy,2010,3,100.0
Kandy,2010,4,93.3
Kandy,2010,5,83.9
Kandy,2010,6,86.7
Kandy,2010,7,80.6
Kandy,2010,8,71.0
Kandy,2010,9,70.0
Kandy,2010,10,71.0
Kandy,2010,11,43.3
Kandy,2010,12,38.7
Kandy,2011,1,29.0
Kandy,2011,2,60.7
Kandy,2011,3,96.8
Kandy,2011,4,80.0
Kandy,2011,5,100.0
Kandy,2011,6,100.0
Kandy,2011,7,96.8
Kandy,2011,8,90.3
Kandy,2011,9,90.0
Kandy,2011,10,77.4
Kandy,2011,11,56.7
Kandy,2011,12,54.8
Kandy,2012,1,87.1
Kandy,2012,2,75.9
Kandy,2012,3,100.0
Kandy,2012,4,93.3
Kandy,2012,5,96.8
Kandy,2012,6,93.3
Kandy,2012,7,93.5
Kandy,2012,8,93.5
Kandy,2012,9,96.7
Kandy,2012,10,64.5
Kandy,2012,11,63.3
Kandy,2012,12,38.7
Kandy,2013,1,54.8
Kandy,2013,2,78.6
Kandy,2013,3,93.5
Kandy,2013,4,100.0
Kandy,2013,5,77.4
Kandy,2013,6,66.7
Kandy,2013,7,87.1
Kandy,2013,8,93.5
Kandy,2013,9,66.7
Kandy,2013,10,87.1
Kandy,2013,11,83.3
Kandy,2013,12,38.7
Kandy,2014,1,61.3
Kandy,2014,2,100.0
Kandy,2014,3,96.8
Kandy,2014,4,96.7
Kandy,2014,5,90.3
Kandy,2014,6,90.0
Kandy,2014,7,93.5
Kandy,2014,8,87.1
Kandy,2014,9,96.7
Kandy,2014,10,74.2
Kandy,2014,11,40.0
Kandy,2014,12,38.7
Kandy,2015,1,90.3
Kandy,2015,2,89.3
Kandy,2015,3,96.8
Kandy,2015,4,96.7
Kandy,2015,5,87.1
Kandy,2015,6,80.0
Kandy,2015,7,87.1
Kandy,2015,8,93.5
Kandy,2015,9,80.0
Kandy,2015,10,71.0
Kandy,2015,11,56.7
Kandy,2015,12,48.4
Kandy,2016,1,87.1
Kandy,2016,2,93.1
Kandy,2016,3,100.0
Kandy,2016,4,100.0
Kandy,2016,5,67.7
Kandy,2016,6,90.0
Kandy,2016,7,80.6
Kandy,2016,8,96.8
Kandy,2016,9,96.7
Kandy,2016,10,96.8
Kandy,2016,11,56.7
Kandy,2016,12,90.3
Kandy,2017,1,77.4
Kandy,2017,2,89.3
Kandy,2017,3,93.5
Kandy,2017,4,100.0
Kandy,2017,5,80.6
Kandy,2017,6,76.7
Kandy,2017,7,90.3
Kandy,2017,8,67.7
Kandy,2017,9,76.7
Kandy,2017,10,67.7
Kandy,2017,11,36.7
Kandy,2017,12,77.4
Kandy,2018,1,93.5
Kandy,2018,2,92.9
Kandy,2018,3,87.1
Kandy,2018,4,96.7
Kandy,2018,5,67.7
Kandy,2018,6,83.3
Kandy,2018,7,74.2
Kandy,2018,8,74.2
Kandy,2018,9,96.7
Kandy,2018,10,51.6
Kandy,2018,11,66.7
Kandy,2018,12,71.0
Kandy,2019,1,87.1
Kandy,2019,2,100.0
Kandy,2019,3,100.0
Kandy,2019,4,83.3
Kandy,2019,5,100.0
Kandy,2019,6,86.7
Kandy,2019,7,90.3
Kandy,2019,8,54.8
Kandy,2019,9,86.7
Kandy,2019,10,54.8
Kandy,2019,11,83.3
Kandy,2019,12,51.6
Kandy,2020,1,100.0
Kandy,2020,2,100.0
Kandy,2020,3,100.0
Kandy,2020,4,100.0
Kandy,2020,5,77.4
Kandy,2020,6,80.0
Kandy,2020,7,74.2
Kandy,2020,8,77.4
Kandy,2020,9,36.7
Kandy,2020,10,100.0
Kandy,2020,11,73.3
Kandy,2020,12,58.1
Kandy,2021,1,58.1
Kandy,2021,2,100.0
Kandy,2021,3,77.4
Kandy,2021,4,96.7
Kandy,2021,5,67.7
Kandy,2021,6,86.7
Kandy,2021,7,83.9
Kandy,2021,8,77.4
Kandy,2021,9,83.3
Kandy,2021,10,77.4
Kandy,2021,11,33.3
Kandy,2021,12,90.3
Kandy,2022,1,90.3
Kandy,2022,2,92.9
Kandy,2022,3,100.0
Kandy,2022,4,96.7
Kandy,2022,5,87.1
Kandy,2022,6,93.3
Kandy,2022,7,71.0
Kandy,2022,8,71.0
Kandy,2022,9,90.0
Kandy,2022,10,64.5
Kandy,2022,11,60.0
Kandy,2022,12,64.5
Kandy,2023,1,90.3
Kandy,2023,2,89.3
Kandy,2023,3,93.5
Kandy,2023,4,96.7
Kandy,2023,5,80.6
Kandy,2023,6,96.7
Kandy,2023,7,80.6
Kandy,2023,8,100.0
Kandy,2023,9,86.7
Kandy,2023,10,61.3
Kandy,2023,11,36.7
Kandy,2023,12,61.3
Kandy,2024,1,80.6
Kandy,2024,2,100.0
Kandy,2024,3,100.0
Kandy,2024,4,100.0
Kandy,2024,5,71.0
Kandy,2024,6,87.5
Kegalle,2010,1,90.3
Kegalle,2010,2,89.3
Kegalle,2010,3,100.0
Kegalle,2010,4,93.3
Kegalle,2010,5,74.2
Kegalle,2010,6,76.7
Kegalle,2010,7,74.2
Kegalle,2010,8,64.5
Kegalle,2010,9,56.7
Kegalle,2010,10,58.1
Kegalle,2010,11,50.0
Kegalle,2010,12,38.7
Kegalle,2011,1,41.9
Kegalle,2011,2,64.3
Kegalle,2011,3,100.0
Kegalle,2011,4,80.0
Kegalle,2011,5,90.3
Kegalle,2011,6,90.0
Kegalle,2011,7,90.3
Kegalle,2011,8,83.9
Kegalle,2011,9,76.7
Kegalle,2011,10,77.4
Kegalle,2011,11,66.7
Kegalle,2011,12,58.1
Kegalle,2012,1,100.0
Kegalle,2012,2,86.2
Kegalle,2012,3,100.0
Kegalle,2012,4,93.3
Kegalle,2012,5,93.5
Kegalle,2012,6,80.0
Kegalle,2012,7,87.1
Kegalle,2012,8,80.6
Kegalle,2012,9,86.7
Kegalle,2012,10,61.3
Kegalle,2012,11,73.3
Kegalle,2012,12,45.2
Kegalle,2013,1,67.7
Kegalle,2013,2,78.6
Kegalle,2013,3,96.8
Kegalle,2013,4,96.7
Kegalle,2013,5,71.0
Kegalle,2013,6,46.7
Kegalle,2013,7,67.7
Kegalle,2013,8,96.8
Kegalle,2013,9,63.3
Kegalle,2013,10,74.2
Kegalle,2013,11,80.0
Kegalle,2013,12,45.2
Kegalle,2014,1,67.7
Kegalle,2014,2,100.0
Kegalle,2014,3,100.0
Kegalle,2014,4,96.7
Kegalle,2014,5,90.3
Kegalle,2014,6,86.7
Kegalle,2014,7,90.3
Kegalle,2014,8,77.4
Kegalle,2014,9,93.3
Kegalle,2014,10,67.7
Kegalle,2014,11,40.0
Kegalle,2014,12,51.6
Kegalle,2015,1,93.5
Kegalle,2015,2,96.4
Kegalle,2015,3,96.8
Kegalle,2015,4,96.7
Kegalle,2015,5,87.1
Kegalle,2015,6,63.3
Kegalle,2015,7,80.6
Kegalle,2015,8,96.8
Kegalle,2015,9,73.3
Kegalle,2015,10,67.7
Kegalle,2015,11,56.7
Kegalle,2015,12,54.8
Kegalle,2016,1,93.5
Kegalle,2016,2,96.6
Kegalle,2016,3,100.0
Kegalle,2016,4,100.0
Kegalle,2016,5,54.8
Kegalle,2016,6,83.3
Kegalle,2016,7,77.4
Kegalle,2016,8,96.8
Kegalle,2016,9,93.3
Kegalle,2016,10,96.8
Kegalle,2016,11,60.0
Kegalle,2016,12,87.1
Kegalle,2017,1,80.6
Kegalle,2017,2,92.9
Kegalle,2017,3,96.8
Kegalle,2017,4,100.0
Kegalle,2017,5,61.3
Kegalle,2017,6,56.7
Kegalle,2017,7,74.2
Kegalle,2017,8,45.2
Kegalle,2017,9,60.0
Kegalle,2017,10,54.8
Kegalle,2017,11,40.0
Kegalle,2017,12,83.9
Kegalle,2018,1,90.3
Kegalle,2018,2,96.4
Kegalle,2018,3,83.9
Kegalle,2018,4,96.7
Kegalle,2018,5,58.1
Kegalle,2018,6,60.0
Kegalle,2018,7,64.5
Kegalle,2018,8,74.2
Kegalle,2018,9,90.0
Kegalle,2018,10,48.4
Kegalle,2018,11,60.0
Kegalle,2018,12,71.0
Kegalle,2019,1,90.3
Kegalle,2019,2,92.9
Kegalle,2019,3,100.0
Kegalle,2019,4,83.3
Kegalle,2019,5,96.8
Kegalle,2019,6,73.3
Kegalle,2019,7,87.1
Kegalle,2019,8,45.2
Kegalle,2019,9,76.7
Kegalle,2019,10,58.1
Kegalle,2019,11,90.0
Kegalle,2019,12,61.3
Kegalle,2020,1,100.0
Kegalle,2020,2,100.0
Kegalle,2020,3,96.8
Kegalle,2020,4,100.0
Kegalle,2020,5,64.5
Kegalle,2020,6,73.3
Kegalle,2020,7,58.1
Kegalle,2020,8,74.2
Kegalle,2020,9,33.3
Kegalle,2020,10,87.1
Kegalle,2020,11,70.0
Kegalle,2020,12,64.5
Kegalle,2021,1,58.1
Kegalle,2021,2,100.0
Kegalle,2021,3,93.5
Kegalle,2021,4,96.7
Kegalle,2021,5,71.0
Kegalle,2021,6,66.7
Kegalle,2021,7,74.2
Kegalle,2021,8,54.8
Kegalle,2021,9,70.0
Kegalle,2021,10,64.5
Kegalle,2021,11,26.7
Kegalle,2021,12,93.5
Kegalle,2022,1,96.8
Kegalle,2022,2,92.9
Kegalle,2022,3,100.0
Kegalle,2022,4,90.0
Kegalle,2022,5,71.0
Kegalle,2022,6,76.7
Kegalle,2022,7,71.0
Kegalle,2022,8,64.5
Kegalle,2022,9,90.0
Kegalle,2022,10,51.6
Kegalle,2022,11,56.7
Kegalle,2022,12,58.1
Kegalle,2023,1,87.1
Kegalle,2023,2,85.7
Kegalle,2023,3,96.8
Kegalle,2023,4,96.7
Kegalle,2023,5,80.6
Kegalle,2023,6,90.0
Kegalle,2023,7,71.0
Kegalle,2023,8,100.0
Kegalle,2023,9,66.7
Kegalle,2023,10,64.5
Kegalle,2023,11,63.3
Kegalle,2023,12,61.3
Kegalle,2024,1,83.9
Kegalle,2024,2,100.0
Kegalle,2024,3,100.0
Kegalle,2024,4,100.0
Kegalle,2024,5,54.8
Kegalle,2024,6,87.5
Kilinochchi,2010,1,96.8
Kilinochchi,2010,2,96.4
Kilinochchi,2010,3,100.0
Kilinochchi,2010,4,100.0
Kilinochchi,2010,5,93.5
Kilinochchi,2010,6,86.7
Kilinochchi,2010,7,87.1
Kilinochchi,2010,8,77.4
Kilinochchi,2010,9,90.0
Kilinochchi,2010,10,90.3
Kilinochchi,2010,11,56.7
Kilinochchi,2010,12,38.7
Kilinochchi,2011,1,54.8
Kilinochchi,2011,2,75.0
Kilinochchi,2011,3,100.0
Kilinochchi,2011,4,90.0
Kilinochchi,2011,5,100.0
Kilinochchi,2011,6,96.7
Kilinochchi,2011,7,96.8
Kilinochchi,2011,8,100.0
Kilinochchi,2011,9,96.7
Kilinochchi,2011,10,80.6
Kilinochchi,2011,11,66.7
Kilinochchi,2011,12,54.8
Kilinochchi,2012,1,96.8
Kilinochchi,2012,2,89.7
Kilinochchi,2012,3,96.8
Kilinochchi,2012,4,93.3
Kilinochchi,2012,5,100.0
Kilinochchi,2012,6,96.7
Kilinochchi,2012,7,100.0
Kilinochchi,2012,8,100.0
Kilinochchi,2012,9,90.0
Kilinochchi,2012,10,64.5
Kilinochchi,2012,11,76.7
Kilinochchi,2012,12,51.6
Kilinochchi,2013,1,71.0
Kilinochchi,2013,2,82.1
Kilinochchi,2013,3,96.8
Kilinochchi,2013,4,100.0
Kilinochchi,2013,5,100.0
Kilinochchi,2013,6,96.7
Kilinochchi,2013,7,90.3
Kilinochchi,2013,8,96.8
Kilinochchi,2013,9,86.7
Kilinochchi,2013,10,87.1
Kilinochchi,2013,11,76.7
Kilinochchi,2013,12,54.8
Kilinochchi,2014,1,67.7
Kilinochchi,2014,2,100.0
Kilinochchi,2014,3,100.0
Kilinochchi,2014,4,100.0
Kilinochchi,2014,5,93.5
Kilinochchi,2014,6,96.7
Kilinochchi,2014,7,93.5
Kilinochchi,2014,8,96.8
Kilinochchi,2014,9,93.3
Kilinochchi,2014,10,87.1
Kilinochchi,2014,11,40.0
Kilinochchi,2014,12,22.6
Kilinochchi,2015,1,96.8
Kilinochchi,2015,2,89.3
Kilinochchi,2015,3,100.0
Kilinochchi,2015,4,93.3
Kilinochchi,2015,5,87.1
Kilinochchi,2015,6,96.7
Kilinochchi,2015,7,93.5
Kilinochchi,2015,8,96.8
Kilinochchi,2015,9,100.0
Kilinochchi,2015,10,64.5
Kilinochchi,2015,11,60.0
Kilinochchi,2015,12,45.2
Kilinochchi,2016,1,96.8
Kilinochchi,2016,2,100.0
Kilinochchi,2016,3,100.0
Kilinochchi,2016,4,100.0
Kilinochchi,2016,5,80.6
Kilinochchi,2016,6,76.7
Kilinochchi,2016,7,93.5
Kilinochchi,2016,8,96.8
Kilinochchi,2016,9,100.0
Kilinochchi,2016,10,93.5
Kilinochchi,2016,11,73.3
Kilinochchi,2016,12,83.9
Kilinochchi,2017,1,64.5
Kilinochchi,2017,2,92.9
Kilinochchi,2017,3,90.3
Kilinochchi,2017,4,100.0
Kilinochchi,2017,5,96.8
Kilinochchi,2017,6,96.7
Kilinochchi,2017,7,100.0
Kilinochchi,2017,8,96.8
Kilinochchi,2017,9,93.3
Kilinochchi,2017,10,67.7
Kilinochchi,2017,11,46.7
Kilinochchi,2017,12,64.5
Kilinochchi,2018,1,74.2
Kilinochchi,2018,2,100.0
Kilinochchi,2018,3,93.5
Kilinochchi,2018,4,100.0
Kilinochchi,2018,5,87.1
Kilinochchi,2018,6,100.0
Kilinochchi,2018,7,100.0
Kilinochchi,2018,8,96.8
Kilinochchi,2018,9,96.7
Kilinochchi,2018,10,48.4
Kilinochchi,2018,11,50.0
Kilinochchi,2018,12,71.0
Kilinochchi,2019,1,96.8
Kilinochchi,2019,2,92.9
Kilinochchi,2019,3,100.0
Kilinochchi,2019,4,93.3
Kilinochchi,2019,5,100.0
Kilinochchi,2019,6,96.7
Kilinochchi,2019,7,96.8
Kilinochchi,2019,8,90.3
Kilinochchi,2019,9,96.7
Kilinochchi,2019,10,61.3
Kilinochchi,2019,11,90.0
Kilinochchi,2019,12,45.2
Kilinochchi,2020,1,90.3
Kilinochchi,2020,2,100.0
Kilinochchi,2020,3,100.0
Kilinochchi,2020,4,100.0
Kilinochchi,2020,5,93.5
Kilinochchi,2020,6,90.0
Kilinochchi,2020,7,90.3
Kilinochchi,2020,8,93.5
Kilinochchi,2020,9,83.3
Kilinochchi,2020,10,100.0
Kilinochchi,2020,11,56.7
Kilinochchi,2020,12,38.7
Kilinochchi,2021,1,58.1
Kilinochchi,2021,2,96.4
Kilinochchi,2021,3,96.8
Kilinochchi,2021,4,100.0
Kilinochchi,2021,5,90.3
Kilinochchi,2021,6,90.0
Kilinochchi,2021,7,100.0
Kilinochchi,2021,8,96.8
Kilinochchi,2021,9,96.7
Kilinochchi,2021,10,77.4
Kilinochchi,2021,11,33.3
Kilinochchi,2021,12,74.2
Kilinochchi,2022,1,80.6
Kilinochchi,2022,2,89.3
Kilinochchi,2022,3,93.5
Kilinochchi,2022,4,93.3
Kilinochchi,2022,5,96.8
Kilinochchi,2022,6,93.3
Kilinochchi,2022,7,87.1
Kilinochchi,2022,8,90.3
Kilinochchi,2022,9,93.3
Kilinochchi,2022,10,74.2
Kilinochchi,2022,11,63.3
Kilinochchi,2022,12,61.3
Kilinochchi,2023,1,87.1
Kilinochchi,2023,2,92.9
Kilinochchi,2023,3,100.0
Kilinochchi,2023,4,100.0
Kilinochchi,2023,5,83.9
Kilinochchi,2023,6,96.7
Kilinochchi,2023,7,90.3
Kilinochchi,2023,8,100.0
Kilinochchi,2023,9,100.0
Kilinochchi,2023,10,93.5
Kilinochchi,2023,11,50.0
Kilinochchi,2023,12,45.2
Kilinochchi,2024,1,77.4
Kilinochchi,2024,2,100.0
Kilinochchi,2024,3,100.0
Kilinochchi,2024,4,100.0
Kilinochchi,2024,5,71.0
Kilinochchi,2024,6,87.5
Kurunegala,2010,1,90.3
Kurunegala,2010,2,89.3
Kurunegala,2010,3,100.0
Kurunegala,2010,4,93.3
Kurunegala,2010,5,74.2
Kurunegala,2010,6,80.0
Kurunegala,2010,7,74.2
Kurunegala,2010,8,74.2
Kurunegala,2010,9,66.7
Kurunegala,2010,10,58.1
Kurunegala,2010,11,46.7
Kurunegala,2010,12,38.7
Kurunegala,2011,1,41.9
Kurunegala,2011,2,67.9
Kurunegala,2011,3,100.0
Kurunegala,2011,4,80.0
Kurunegala,2011,5,96.8
Kurunegala,2011,6,96.7
Kurunegala,2011,7,96.8
Kurunegala,2011,8,87.1
Kurunegala,2011,9,86.7
Kurunegala,2011,10,80.6
Kurunegala,2011,11,70.0
Kurunegala,2011,12,58.1
Kurunegala,2012,1,100.0
Kurunegala,2012,2,86.2
Kurunegala,2012,3,100.0
Kurunegala,2012,4,93.3
Kurunegala,2012,5,96.8
Kurunegala,2012,6,90.0
Kurunegala,2012,7,96.8
Kurunegala,2012,8,96.8
Kurunegala,2012,9,96.7
Kurunegala,2012,10,61.3
Kurunegala,2012,11,73.3
Kurunegala,2012,12,45.2
Kurunegala,2013,1,64.5
Kurunegala,2013,2,78.6
Kurunegala,2013,3,96.8
Kurunegala,2013,4,96.7
Kurunegala,2013,5,80.6
Kurunegala,2013,6,53.3
Kurunegala,2013,7,77.4
Kurunegala,2013,8,96.8
Kurunegala,2013,9,66.7
Kurunegala,2013,10,83.9
Kurunegala,2013,11,80.0
Kurunegala,2013,12,48.4
Kurunegala,2014,1,67.7
Kurunegala,2014,2,100.0
Kurunegala,2014,3,100.0
Kurunegala,2014,4,96.7
Kurunegala,2014,5,90.3
Kurunegala,2014,6,90.0
Kurunegala,2014,7,93.5
Kurunegala,2014,8,90.3
Kurunegala,2014,9,93.3
Kurunegala,2014,10,67.7
Kurunegala,2014,11,40.0
Kurunegala,2014,12,41.9
Kurunegala,2015,1,96.8
Kurunegala,2015,2,96.4
Kurunegala,2015,3,96.8
Kurunegala,2015,4,96.7
Kurunegala,2015,5,87.1
Kurunegala,2015,6,80.0
Kurunegala,2015,7,90.3
Kurunegala,2015,8,100.0
Kurunegala,2015,9,76.7
Kurunegala,2015,10,71.0
Kurunegala,2015,11,56.7
Kurunegala,2015,12,54.8
Kurunegala,2016,1,96.8
Kurunegala,2016,2,93.1
Kurunegala,2016,3,100.0
Kurunegala,2016,4,100.0
Kurunegala,2016,5,64.5
Kurunegala,2016,6,83.3
Kurunegala,2016,7,87.1
Kurunegala,2016,8,96.8
Kurunegala,2016,9,96.7
Kurunegala,2016,10,96.8
Kurunegala,2016,11,63.3
Kurunegala,2016,12,87.1
Kurunegala,2017,1,83.9
Kurunegala,2017,2,92.9
Kurunegala,2017,3,96.8
Kurunegala,2017,4,96.7
Kurunegala,2017,5,67.7
Kurunegala,2017,6,63.3
Kurunegala,2017,7,87.1
Kurunegala,2017,8,58.1
Kurunegala,2017,9,66.7
Kurunegala,2017,10,51.6
Kurunegala,2017,11,46.7
Kurunegala,2017,12,77.4
Kurunegala,2018,1,93.5
Kurunegala,2018,2,96.4
Kurunegala,2018,3,83.9
Kurunegala,2018,4,93.3
Kurunegala,2018,5,64.5
Kurunegala,2018,6,63.3
Kurunegala,2018,7,77.4
Kurunegala,2018,8,80.6
Kurunegala,2018,9,93.3
Kurunegala,2018,10,58.1
Kurunegala,2018,11,60.0
Kurunegala,2018,12,71.0
Kurunegala,2019,1,90.3
Kurunegala,2019,2,92.9
Kurunegala,2019,3,100.0
Kurunegala,2019,4,86.7
Kurunegala,2019,5,96.8
Kurunegala,2019,6,86.7
Kurunegala,2019,7,90.3
Kurunegala,2019,8,58.1
Kurunegala,2019,9,80.0
Kurunegala,2019,10,51.6
Kurunegala,2019,11,83.3
Kurunegala,2019,12,67.7
Kurunegala,2020,1,100.0
Kurunegala,2020,2,100.0
Kurunegala,2020,3,100.0
Kurunegala,2020,4,100.0
Kurunegala,2020,5,71.0
Kurunegala,2020,6,86.7
Kurunegala,2020,7,71.0
Kurunegala,2020,8,77.4
Kurunegala,2020,9,43.3
Kurunegala,2020,10,87.1
Kurunegala,2020,11,70.0
Kurunegala,2020,12,64.5
Kurunegala,2021,1,58.1
Kurunegala,2021,2,100.0
Kurunegala,2021,3,93.5
Kurunegala,2021,4,96.7
Kurunegala,2021,5,71.0
Kurunegala,2021,6,80.0
Kurunegala,2021,7,80.6
Kurunegala,2021,8,74.2
Kurunegala,2021,9,80.0
Kurunegala,2021,10,64.5
Kurunegala,2021,11,30.0
Kurunegala,2021,12,93.5
Kurunegala,2022,1,93.5
Kurunegala,2022,2,92.9
Kurunegala,2022,3,96.8
Kurunegala,2022,4,100.0
Kurunegala,2022,5,80.6
Kurunegala,2022,6,86.7
Kurunegala,2022,7,77.4
Kurunegala,2022,8,71.0
Kurunegala,2022,9,90.0
Kurunegala,2022,10,61.3
Kurunegala,2022,11,60.0
Kurunegala,2022,12,61.3
Kurunegala,2023,1,90.3
Kurunegala,2023,2,89.3
Kurunegala,2023,3,100.0
Kurunegala,2023,4,96.7
Kurunegala,2023,5,83.9
Kurunegala,2023,6,96.7
Kurunegala,2023,7,77.4
Kurunegala,2023,8,100.0
Kurunegala,2023,9,73.3
Kurunegala,2023,10,74.2
Kurunegala,2023,11,66.7
Kurunegala,2023,12,58.1
Kurunegala,2024,1,77.4
Kurunegala,2024,2,100.0
Kurunegala,2024,3,100.0
Kurunegala,2024,4,100.0
Kurunegala,2024,5,67.7
Kurunegala,2024,6,87.5
Mannar,2010,1,96.8
Mannar,2010,2,89.3
Mannar,2010,3,100.0
Mannar,2010,4,100.0
Mannar,2010,5,93.5
Mannar,2010,6,93.3
Mannar,2010,7,80.6
Mannar,2010,8,80.6
Mannar,2010,9,83.3
Mannar,2010,10,80.6
Mannar,2010,11,56.7
Mannar,2010,12,38.7
Mannar,2011,1,41.9
Mannar,2011,2,71.4
Mannar,2011,3,100.0
Mannar,2011,4,86.7
Mannar,2011,5,100.0
Mannar,2011,6,96.7
Mannar,2011,7,90.3
Mannar,2011,8,96.8
Mannar,2011,9,100.0
Mannar,2011,10,67.7
Mannar,2011,11,56.7
Mannar,2011,12,41.9
Mannar,2012,1,93.5
Mannar,2012,2,93.1
Mannar,2012,3,100.0
Mannar,2012,4,96.7
Mannar,2012,5,100.0
Mannar,2012,6,100.0
Mannar,2012,7,100.0
Mannar,2012,8,100.0
Mannar,2012,9,93.3
Mannar,2012,10,61.3
Mannar,2012,11,73.3
Mannar,2012,12,38.7
Mannar,2013,1,54.8
Mannar,2013,2,82.1
Mannar,2013,3,96.8
Mannar,2013,4,96.7
Mannar,2013,5,96.8
Mannar,2013,6,93.3
Mannar,2013,7,100.0
Mannar,2013,8,93.5
Mannar,2013,9,90.0
Mannar,2013,10,93.5
Mannar,2013,11,76.7
Mannar,2013,12,41.9
Mannar,2014,1,61.3
Mannar,2014,2,100.0
Mannar,2014,3,100.0
Mannar,2014,4,100.0
Mannar,2014,5,90.3
Mannar,2014,6,100.0
Mannar,2014,7,93.5
Mannar,2014,8,96.8
Mannar,2014,9,93.3
Mannar,2014,10,77.4
Mannar,2014,11,36.7
Mannar,2014,12,25.8
Mannar,2015,1,90.3
Mannar,2015,2,85.7
Mannar,2015,3,100.0
Mannar,2015,4,93.3
Mannar,2015,5,83.9
Mannar,2015,6,93.3
Mannar,2015,7,93.5
Mannar,2015,8,96.8
Mannar,2015,9,83.3
Mannar,2015,10,67.7
Mannar,2015,11,53.3
Mannar,2015,12,38.7
Mannar,2016,1,87.1
Mannar,2016,2,100.0
Mannar,2016,3,100.0
Mannar,2016,4,100.0
Mannar,2016,5,77.4
Mannar,2016,6,83.3
Mannar,2016,7,96.8
Mannar,2016,8,100.0
Mannar,2016,9,100.0
Mannar,2016,10,93.5
Mannar,2016,11,63.3
Mannar,2016,12,83.9
Mannar,2017,1,67.7
Mannar,2017,2,96.4
Mannar,2017,3,96.8
Mannar,2017,4,100.0
Mannar,2017,5,93.5
Mannar,2017,6,100.0
Mannar,2017,7,100.0
Mannar,2017,8,96.8
Mannar,2017,9,93.3
Mannar,2017,10,77.4
Mannar,2017,11,50.0
Mannar,2017,12,80.6
Mannar,2018,1,83.9
Mannar,2018,2,100.0
Mannar,2018,3,96.8
Mannar,2018,4,100.0
Mannar,2018,5,90.3
Mannar,2018,6,100.0
Mannar,2018,7,96.8
Mannar,2018,8,100.0
Mannar,2018,9,100.0
Mannar,2018,10,58.1
Mannar,2018,11,50.0
Mannar,2018,12,74.2
Mannar,2019,1,96.8
Mannar,2019,2,96.4
Mannar,2019,3,100.0
Mannar,2019,4,90.0
Mannar,2019,5,100.0
Mannar,2019,6,100.0
Mannar,2019,7,93.5
Mannar,2019,8,87.1
Mannar,2019,9,93.3
Mannar,2019,10,58.1
Mannar,2019,11,86.7
Mannar,2019,12,58.1
Mannar,2020,1,100.0
Mannar,2020,2,100.0
Mannar,2020,3,100.0
Mannar,2020,4,100.0
Mannar,2020,5,100.0
Mannar,2020,6,96.7
Mannar,2020,7,93.5
Mannar,2020,8,93.5
Mannar,2020,9,93.3
Mannar,2020,10,100.0
Mannar,2020,11,66.7
Mannar,2020,12,48.4
Mannar,2021,1,54.8
Mannar,2021,2,100.0
Mannar,2021,3,100.0
Mannar,2021,4,100.0
Mannar,2021,5,90.3
Mannar,2021,6,93.3
Mannar,2021,7,100.0
Mannar,2021,8,96.8
Mannar,2021,9,96.7
Mannar,2021,10,74.2
Mannar,2021,11,43.3
Mannar,2021,12,80.6
Mannar,2022,1,90.3
Mannar,2022,2,89.3
Mannar,2022,3,96.8
Mannar,2022,4,93.3
Mannar,2022,5,100.0
Mannar,2022,6,96.7
Mannar,2022,7,90.3
Mannar,2022,8,90.3
Mannar,2022,9,93.3
Mannar,2022,10,80.6
Mannar,2022,11,73.3
Mannar,2022,12,74.2
Mannar,2023,1,83.9
Mannar,2023,2,92.9
Mannar,2023,3,100.0
Mannar,2023,4,96.7
Mannar,2023,5,83.9
Mannar,2023,6,96.7
Mannar,2023,7,96.8
Mannar,2023,8,100.0
Mannar,2023,9,100.0
Mannar,2023,10,93.5
Mannar,2023,11,63.3
Mannar,2023,12,61.3
Mannar,2024,1,80.6
Mannar,2024,2,100.0
Mannar,2024,3,100.0
Mannar,2024,4,96.7
Mannar,2024,5,80.6
Mannar,2024,6,87.5
Matale,2010,1,77.4
Matale,2010,2,82.1
Matale,2010,3,100.0
Matale,2010,4,93.3
Matale,2010,5,87.1
Matale,2010,6,86.7
Matale,2010,7,77.4
Matale,2010,8,80.6
Matale,2010,9,76.7
