City,Year,Month,TotalPrecipitation,MeanTemperature
Kurunegala,2012,06,358.0,25.826666666666668
Kurunegala,2012,05,126.0,26.97741935483871
Kurunegala,2012,04,192.0,26.206666666666667
Kurunegala,2012,09,277.0,25.910000000000007
Kurunegala,2012,08,318.0,25.664516129032258
Kurunegala,2012,10,315.0,25.46129032258065
Kurunegala,2015,03,88.0,26.987096774193546
Kurunegala,2015,04,213.0,26.31
Kurunegala,2015,05,247.0,26.2483870967742
Kurunegala,2015,06,300.0,25.990000000000006
Kurunegala,2012,12,162.0,24.74838709677419
Kurunegala,2015,01,21.0,25.2258064516129
Kurunegala,2012,11,200.0,25.006666666666668
Kurunegala,2015,02,61.0,25.528571428571436
Kurunegala,2015,07,277.0,25.680645161290315
Kurunegala,2015,08,268.0,25.75483870967742
Kurunegala,2015,09,299.0,25.513333333333335
Puttalam,2015,02,66.0,26.182142857142857
Puttalam,2015,03,68.0,27.625806451612902
Puttalam,2015,04,232.0,27.66666666666667
Puttalam,2015,05,309.0,27.687096774193556
Puttalam,2012,12,163.0,25.78064516129032
Puttalam,2012,11,194.0,26.21999999999999
Puttalam,2015,01,27.0,25.887096774193548
Puttalam,2012,10,320.0,26.658064516129024
Puttalam,2012,06,297.0,27.573333333333334
Puttalam,2012,05,115.0,28.4258064516129
Puttalam,2012,04,191.0,27.640000000000004
Puttalam,2012,03,107.0,27.870967741935488
Puttalam,2012,09,280.0,27.393333333333334
Puttalam,2012,08,273.0,27.39032258064516
Puttalam,2012,07,232.0,27.770967741935483
Puttalam,2018,06,371.0,27.31
Puttalam,2018,05,382.0,27.170967741935485
Puttalam,2018,08,98.0,26.667741935483868
Puttalam,2018,07,90.0,27.012903225806454
Puttalam,2018,02,56.0,26.43928571428572
Puttalam,2015,10,371.0,26.66129032258064
Puttalam,2018,01,39.0,25.141935483870963
Puttalam,2015,11,312.0,26.223333333333333
Puttalam,2018,04,173.0,27.77333333333333
Puttalam,2015,12,223.0,26.299999999999997
Puttalam,2018,03,127.0,27.651612903225807
Puttalam,2015,06,303.0,27.629999999999995
Puttalam,2015,07,203.0,27.503225806451614
Puttalam,2015,08,226.0,27.551612903225813
Puttalam,2015,09,322.0,27.020000000000003
Puttalam,2014,12,300.0,25.351612903225803
Puttalam,2017,05,327.0,28.358064516129037
Puttalam,2017,04,166.0,28.586666666666652
Puttalam,2017,07,166.0,27.867741935483874
Puttalam,2017,06,349.0,27.663333333333334
Puttalam,2017,01,109.0,25.290322580645153
Puttalam,2014,10,397.0,26.490322580645163
Puttalam,2017,03,180.0,27.077419354838714
Puttalam,2014,11,301.0,25.913333333333338
Puttalam,2017,02,42.0,25.810714285714283
Puttalam,2014,09,318.0,27.013333333333332
Puttalam,2014,05,263.0,27.78064516129032
Puttalam,2014,06,186.0,27.97666666666667
Puttalam,2014,07,177.0,27.761290322580646
Puttalam,2014,08,308.0,27.10967741935484
Puttalam,2012,02,67.0,26.796551724137938
Puttalam,2017,12,144.0,25.574193548387097
Puttalam,2012,01,19.0,25.70967741935484
Puttalam,2017,11,270.0,26.00666666666667
Puttalam,2017,10,461.0,26.75161290322581
Puttalam,2017,09,338.0,26.98333333333333
Puttalam,2017,08,259.0,27.341935483870966
Puttalam,2019,08,436.0,27.40322580645161
Puttalam,2019,09,414.0,26.856666666666673
Puttalam,2019,06,306.0,28.556666666666672
Puttalam,2019,07,204.0,28.158064516129034
Puttalam,2016,11,215.0,26.256666666666664
Puttalam,2019,04,194.0,28.37333333333334
Puttalam,2011,01,218.0,24.803225806451607
Puttalam,2016,10,175.0,27.487096774193553
Puttalam,2019,05,220.0,28.82903225806452
Puttalam,2019,02,144.0,26.860714285714284
Puttalam,2016,12,72.0,26.070967741935483
Puttalam,2019,03,66.0,28.08064516129032
Puttalam,2019,01,41.0,25.412903225806446
Puttalam,2016,08,137.0,27.438709677419364
Puttalam,2016,07,165.0,27.325806451612902
Puttalam,2016,09,158.0,27.183333333333334
Puttalam,2014,01,117.0,25.270967741935486
Puttalam,2014,02,34.0,26.60714285714286
Puttalam,2014,03,24.0,28.570967741935483
Puttalam,2014,04,222.0,27.970000000000002
Puttalam,2011,11,225.0,26.05666666666667
Puttalam,2011,12,130.0,25.770967741935472
Puttalam,2011,10,267.0,26.900000000000006
Puttalam,2019,11,250.0,26.533333333333335
Puttalam,2019,12,208.0,25.990322580645152
Puttalam,2019,10,444.0,26.10967741935484
Puttalam,2011,04,284.0,27.263333333333335
Puttalam,2011,05,242.0,27.82903225806451
Puttalam,2011,02,170.0,25.474999999999994
Puttalam,2011,03,122.0,27.119354838709683
Puttalam,2011,08,303.0,26.977419354838712
Puttalam,2011,09,279.0,27.283333333333328
Puttalam,2011,06,223.0,27.520000000000007
Puttalam,2011,07,289.0,27.158064516129038
Puttalam,2010,10,328.0,26.625806451612906
Puttalam,2013,03,129.0,27.345161290322576
Puttalam,2010,11,394.0,25.92
Puttalam,2013,02,94.0,26.146428571428572
Puttalam,2018,12,127.0,25.696774193548386
Puttalam,2013,01,100.0,25.464516129032262
Puttalam,2018,11,328.0,25.833333333333336
Puttalam,2018,10,430.0,26.132258064516126
Puttalam,2010,09,290.0,26.683333333333334
Puttalam,2010,03,85.0,28.751612903225805
Puttalam,2010,04,210.0,28.336666666666662
Puttalam,2010,01,73.0,25.76451612903226
Puttalam,2010,02,28.0,27.110714285714288
Puttalam,2010,07,271.0,27.016129032258057
Puttalam,2010,08,196.0,26.74193548387097
Puttalam,2018,09,174.0,27.17666666666667
Puttalam,2010,05,325.0,28.087096774193547
Puttalam,2010,06,315.0,27.500000000000004
Puttalam,2013,10,318.0,26.935483870967747
Puttalam,2016,04,148.0,29.33
Puttalam,2016,03,46.0,29.261290322580635
Puttalam,2016,06,303.0,27.600000000000005
Puttalam,2016,05,372.0,28.087096774193547
Puttalam,2013,12,117.0,25.645161290322577
Puttalam,2016,02,39.0,27.77241379310345
Puttalam,2013,11,150.0,26.26333333333333
Puttalam,2016,01,25.0,26.509677419354837
Puttalam,2013,07,229.0,26.77741935483871
Puttalam,2013,06,380.0,26.82
Puttalam,2010,12,372.0,25.122580645161293
Puttalam,2013,05,276.0,27.9258064516129
Puttalam,2013,04,174.0,28.396666666666672
Puttalam,2013,09,338.0,26.77
Puttalam,2013,08,181.0,26.970967741935485
Anuradhapura,2010,11,322.0,25.12666666666667
Anuradhapura,2013,05,96.0,27.774193548387096
Anuradhapura,2010,10,176.0,26.29999999999999
Anuradhapura,2013,04,102.0,28.366666666666664
Anuradhapura,2013,03,109.0,26.72903225806451
Anuradhapura,2010,12,390.0,23.996774193548386
Anuradhapura,2013,02,124.0,25.171428571428578
Anuradhapura,2013,01,119.0,24.31290322580646
Anuradhapura,2018,11,364.0,25.14666666666666
Anuradhapura,2018,10,430.0,25.63548387096774
Anuradhapura,2018,12,177.0,24.95161290322581
Anuradhapura,2010,08,109.0,27.12903225806451
Anuradhapura,2010,07,105.0,27.35483870967742
Anuradhapura,2010,09,146.0,26.733333333333345
Anuradhapura,2010,04,129.0,28.456666666666667
Anuradhapura,2010,03,74.0,28.345161290322586
Anuradhapura,2010,06,112.0,27.56000000000001
Anuradhapura,2010,05,147.0,27.661290322580644
Anuradhapura,2016,01,61.0,25.17419354838709
Anuradhapura,2016,02,70.0,26.43793103448276
Anuradhapura,2016,03,45.0,28.735483870967744
Anuradhapura,2016,04,71.0,29.656666666666673
Anuradhapura,2016,05,203.0,27.483870967741936
Anuradhapura,2016,06,95.0,27.31666666666667
Anuradhapura,2016,07,66.0,27.58709677419355
Anuradhapura,2016,08,51.0,27.812903225806455
Anuradhapura,2013,12,163.0,24.467741935483872
Anuradhapura,2013,11,169.0,25.536666666666672
Anuradhapura,2013,10,151.0,26.80645161290322
Anuradhapura,2013,09,111.0,26.69333333333334
Anuradhapura,2013,08,88.0,27.22258064516129
Anuradhapura,2013,07,98.0,27.03225806451613
Anuradhapura,2013,06,140.0,26.83666666666667
Anuradhapura,2016,12,114.0,25.09354838709677
Anuradhapura,2019,06,85.0,28.97666666666667
Anuradhapura,2019,07,81.0,28.664516129032265
Anuradhapura,2019,04,99.0,28.783333333333335
Anuradhapura,2019,05,68.0,29.04193548387097
Anuradhapura,2019,08,252.0,27.558064516129026
Anuradhapura,2019,09,211.0,27.209999999999997
Anuradhapura,2011,02,168.0,24.596428571428568
Anuradhapura,2011,03,103.0,26.651612903225796
Anuradhapura,2011,01,279.0,23.63870967741936
Anuradhapura,2019,02,158.0,26.121428571428574
Anuradhapura,2019,03,41.0,28.212903225806457
Anuradhapura,2016,10,86.0,27.61290322580646
Anuradhapura,2016,11,222.0,25.403333333333332
Anuradhapura,2019,01,58.0,24.441935483870974
Anuradhapura,2016,09,41.0,27.70666666666667
Anuradhapura,2014,06,64.0,28.26333333333333
Anuradhapura,2014,05,143.0,27.44516129032258
Anuradhapura,2019,10,365.0,25.696774193548393
Anuradhapura,2011,11,246.0,25.243333333333332
Anuradhapura,2014,04,110.0,28.180000000000007
Anuradhapura,2011,12,179.0,24.738709677419354
Anuradhapura,2014,03,26.0,27.512903225806454
Anuradhapura,2014,02,38.0,25.232142857142858
Anuradhapura,2011,10,220.0,26.674193548387095
Anuradhapura,2014,01,209.0,23.974193548387095
Anuradhapura,2019,11,252.0,25.93333333333334
Anuradhapura,2019,12,305.0,25.180645161290332
Anuradhapura,2011,08,107.0,27.141935483870974
Anuradhapura,2011,09,99.0,27.46
Anuradhapura,2011,06,56.0,27.853333333333335
Anuradhapura,2011,07,96.0,27.44516129032258
Anuradhapura,2011,04,194.0,26.926666666666666
Anuradhapura,2011,05,80.0,27.64193548387097
Anuradhapura,2017,03,130.0,26.88064516129032
Anuradhapura,2017,02,63.0,25.10714285714286
Anuradhapura,2017,05,115.0,28.477419354838716
Anuradhapura,2017,04,52.0,29.233333333333334
Anuradhapura,2017,07,83.0,28.57741935483871
Anuradhapura,2017,06,127.0,28.04
Anuradhapura,2017,09,179.0,26.829999999999995
Anuradhapura,2017,08,119.0,27.729032258064517
Anuradhapura,2014,12,372.0,24.322580645161295
Anuradhapura,2014,11,288.0,24.89333333333333
Anuradhapura,2017,01,148.0,24.406451612903226
Anuradhapura,2014,10,283.0,25.95161290322581
Anuradhapura,2014,09,117.0,27.163333333333338
Anuradhapura,2014,08,118.0,27.351612903225806
Anuradhapura,2014,07,50.0,28.258064516129025
Anuradhapura,2012,03,46.0,27.954838709677425
Anuradhapura,2012,04,156.0,27.34333333333334
Anuradhapura,2012,01,54.0,24.493548387096773
Anuradhapura,2012,02,85.0,25.603448275862068
Anuradhapura,2017,10,250.0,26.480645161290322
Anuradhapura,2017,12,168.0,24.89354838709677
Anuradhapura,2017,11,303.0,25.33666666666667
Anuradhapura,2015,01,47.0,24.903225806451616
Anuradhapura,2015,02,125.0,24.939285714285717
Anuradhapura,2015,03,78.0,26.74838709677419
Anuradhapura,2015,04,169.0,27.329999999999995
Anuradhapura,2015,05,140.0,27.241935483870968
Anuradhapura,2015,06,112.0,27.429999999999996
Anuradhapura,2015,07,83.0,27.687096774193545
Anuradhapura,2012,12,233.0,24.738709677419358
Anuradhapura,2012,10,300.0,26.267741935483865
Anuradhapura,2012,11,193.0,25.45
Anuradhapura,2012,09,75.0,27.793333333333333
Anuradhapura,2012,07,67.0,27.996774193548383
Anuradhapura,2012,08,72.0,27.851612903225803
Anuradhapura,2012,05,28.0,28.56129032258064
Anuradhapura,2012,06,72.0,27.990000000000006
Anuradhapura,2015,11,316.0,25.27333333333333
Anuradhapura,2018,04,116.0,28.013333333333335
Anuradhapura,2015,12,258.0,25.245161290322578
Anuradhapura,2018,03,87.0,27.37096774193549
Anuradhapura,2018,06,190.0,27.183333333333334
Anuradhapura,2018,05,195.0,26.958064516129035
Anuradhapura,2018,08,96.0,27.564516129032263
Anuradhapura,2018,07,60.0,27.89032258064516
Anuradhapura,2018,09,169.0,27.699999999999996
Anuradhapura,2010,02,30.0,26.17499999999999
Anuradhapura,2010,01,109.0,24.706451612903226
Anuradhapura,2018,02,86.0,25.407142857142862
Anuradhapura,2015,10,274.0,26.238709677419354
Anuradhapura,2018,01,60.0,24.26774193548387
Anuradhapura,2015,08,83.0,27.758064516129025
Anuradhapura,2015,09,150.0,27.03666666666667
Kalutara,2014,11,347.0,25.656666666666663
Kalutara,2017,04,337.0,27.640000000000004
Kalutara,2014,12,340.0,25.345161290322576
Kalutara,2017,03,180.0,26.612903225806456
Kalutara,2017,02,79.0,25.91071428571428
Kalutara,2014,10,461.0,25.78064516129032
Kalutara,2017,01,140.0,25.596774193548388
Kalutara,2017,08,534.0,26.809677419354838
Kalutara,2017,07,498.0,27.32903225806452
Kalutara,2017,06,528.0,26.91999999999999
Kalutara,2017,05,495.0,27.30322580645161
Kalutara,2014,08,476.0,25.961290322580645
Kalutara,2014,09,468.0,26.003333333333334
Kalutara,2014,06,418.0,26.98333333333334
Kalutara,2014,07,426.0,26.567741935483863
Kalutara,2014,01,74.0,26.28064516129032
Kalutara,2011,10,350.0,26.164516129032254
Kalutara,2014,04,278.0,27.12666666666666
Kalutara,2011,11,292.0,25.920000000000005
Kalutara,2014,05,398.0,27.051612903225802
Kalutara,2011,12,208.0,25.62258064516129
Kalutara,2014,02,49.0,27.08571428571429
Kalutara,2014,03,94.0,28.061290322580643
Kalutara,2019,10,456.0,25.564516129032253
Kalutara,2019,11,352.0,25.863333333333337
Kalutara,2019,12,264.0,25.93548387096774
Kalutara,2011,03,166.0,26.50000000000001
Kalutara,2011,04,362.0,26.353333333333335
Kalutara,2011,05,464.0,26.70967741935484
Kalutara,2011,06,429.0,26.763333333333335
Kalutara,2011,07,487.0,26.10967741935484
Kalutara,2011,08,512.0,26.106451612903225
Kalutara,2011,09,403.0,26.3
Kalutara,2019,07,421.0,27.190322580645155
Kalutara,2019,08,593.0,26.522580645161288
Kalutara,2016,12,119.0,26.083870967741934
Kalutara,2019,09,562.0,26.17
Kalutara,2016,11,326.0,25.869999999999997
Kalutara,2019,03,152.0,27.216129032258063
Kalutara,2019,04,258.0,27.916666666666664
Kalutara,2011,01,199.0,24.819354838709682
Kalutara,2019,05,522.0,27.72903225806451
Kalutara,2011,02,154.0,25.6
Kalutara,2019,06,547.0,27.74666666666667
Kalutara,2019,01,86.0,25.812903225806444
Kalutara,2019,02,188.0,26.62142857142857
Kalutara,2016,10,335.0,26.387096774193544
Kalutara,2016,09,428.0,26.243333333333332
Kalutara,2016,08,420.0,26.516129032258068
Kalutara,2016,03,120.0,28.416129032258063
Kalutara,2016,02,75.0,27.444827586206898
Kalutara,2013,11,221.0,25.92
Kalutara,2016,01,68.0,26.867741935483878
Kalutara,2013,10,427.0,25.987096774193546
Kalutara,2016,07,390.0,26.461290322580652
Kalutara,2013,12,167.0,25.716129032258067
Kalutara,2016,06,417.0,26.836666666666666
Kalutara,2016,05,498.0,27.1
Kalutara,2016,04,192.0,28.54666666666667
Kalutara,2013,06,575.0,25.869999999999997
Kalutara,2013,05,487.0,26.86451612903226
Kalutara,2013,08,348.0,26.077419354838714
Kalutara,2013,07,416.0,25.987096774193546
Kalutara,2013,09,469.0,25.910000000000004
Kalutara,2013,02,130.0,26.410714285714285
Kalutara,2010,10,405.0,26.10322580645161
Kalutara,2013,01,113.0,26.038709677419355
Kalutara,2010,11,420.0,25.546666666666667
Kalutara,2013,04,236.0,27.57666666666666
Kalutara,2010,12,379.0,24.983870967741943
Kalutara,2013,03,223.0,26.780645161290327
Kalutara,2018,12,179.0,25.72903225806452
Kalutara,2018,11,354.0,25.74
Kalutara,2018,10,464.0,25.767741935483876
Kalutara,2010,02,86.0,26.853571428571428
Kalutara,2010,03,130.0,27.758064516129032
Kalutara,2010,04,295.0,27.330000000000002
Kalutara,2010,05,481.0,27.041935483870972
Kalutara,2010,06,549.0,26.54333333333334
Kalutara,2010,07,433.0,26.203225806451613
Kalutara,2010,08,396.0,26.054838709677423
Kalutara,2010,09,448.0,25.850000000000005
Kalutara,2015,12,283.0,26.216129032258063
Kalutara,2018,05,514.0,26.57741935483871
Kalutara,2018,04,221.0,26.826666666666664
Kalutara,2015,10,468.0,26.119354838709675
Kalutara,2018,03,215.0,26.667741935483868
Kalutara,2015,11,405.0,26.003333333333334
Kalutara,2018,02,124.0,26.36785714285714
Kalutara,2018,09,350.0,26.67333333333334
Kalutara,2018,08,391.0,26.32580645161291
Kalutara,2018,07,438.0,26.622580645161296
Kalutara,2010,01,73.0,26.106451612903232
Kalutara,2018,06,604.0,26.790000000000003
Kalutara,2018,01,68.0,25.861290322580643
Kalutara,2015,09,513.0,26.140000000000004
Kalutara,2015,07,410.0,26.690322580645155
Kalutara,2015,08,415.0,26.512903225806454
Kalutara,2015,01,71.0,26.177419354838708
Kalutara,2015,02,100.0,26.246428571428567
Kalutara,2012,10,391.0,26.003225806451614
Kalutara,2012,12,222.0,25.7
Kalutara,2015,05,488.0,27.06451612903225
Kalutara,2012,11,277.0,25.96666666666666
Kalutara,2015,06,439.0,26.869999999999997
Kalutara,2015,03,146.0,27.08387096774194
Kalutara,2015,04,271.0,27.026666666666667
Kalutara,2012,05,306.0,27.200000000000003
Kalutara,2012,04,314.0,26.646666666666665
Kalutara,2012,07,387.0,26.419354838709687
Kalutara,2012,06,463.0,26.42333333333334
Kalutara,2012,09,431.0,26.193333333333342
Kalutara,2012,08,492.0,26.14193548387097
Kalutara,2017,12,163.0,25.69677419354839
Kalutara,2012,01,69.0,25.73548387096774
Kalutara,2012,03,186.0,26.71935483870968
Kalutara,2012,02,116.0,26.241379310344833
Kalutara,2017,11,366.0,25.700000000000003
Kalutara,2017,10,533.0,26.383870967741938
Kalutara,2017,09,492.0,26.51666666666667
Polonnaruwa,2015,06,34.0,29.156666666666673
Polonnaruwa,2015,07,27.0,29.135483870967747
Polonnaruwa,2015,08,34.0,29.04838709677419
Polonnaruwa,2015,09,80.0,28.219999999999995
Polonnaruwa,2015,02,179.0,24.52857142857143
Polonnaruwa,2015,03,108.0,25.8483870967742
Polonnaruwa,2015,04,113.0,27.37666666666666
Polonnaruwa,2015,05,96.0,27.977419354838702
Polonnaruwa,2012,12,307.0,24.51290322580645
Polonnaruwa,2012,10,264.0,26.745161290322578
Polonnaruwa,2015,01,93.0,24.745161290322574
Polonnaruwa,2012,11,198.0,25.44333333333334
Polonnaruwa,2012,05,13.0,29.787096774193547
Polonnaruwa,2012,06,12.0,29.333333333333336
Polonnaruwa,2012,03,41.0,27.18387096774193
Polonnaruwa,2012,04,85.0,27.45333333333333
Polonnaruwa,2012,09,29.0,29.230000000000004
Polonnaruwa,2012,07,29.0,28.929032258064517
Polonnaruwa,2012,08,30.0,29.177419354838715
Polonnaruwa,2017,10,170.0,28.009677419354833
Polonnaruwa,2017,12,246.0,25.18387096774193
Polonnaruwa,2012,01,85.0,24.30322580645161
Polonnaruwa,2017,11,334.0,25.56333333333333
Polonnaruwa,2012,02,132.0,24.96551724137931
Polonnaruwa,2013,07,29.0,28.303225806451618
Polonnaruwa,2013,06,48.0,27.97333333333334
Polonnaruwa,2013,05,47.0,29.02903225806452
Polonnaruwa,2010,12,390.0,24.138709677419357
Polonnaruwa,2013,04,59.0,28.62333333333334
Polonnaruwa,2013,09,43.0,28.073333333333334
Polonnaruwa,2013,08,41.0,28.638709677419353
Polonnaruwa,2018,11,426.0,25.486666666666665
Polonnaruwa,2018,10,395.0,26.03548387096774
Polonnaruwa,2013,03,135.0,26.274193548387096
Polonnaruwa,2010,10,110.0,27.277419354838706
Polonnaruwa,2018,12,306.0,25.112903225806456
Polonnaruwa,2013,02,147.0,25.071428571428573
Polonnaruwa,2010,11,273.0,25.390000000000004
Polonnaruwa,2013,01,153.0,24.36129032258064
Polonnaruwa,2010,03,57.0,27.79032258064516
Polonnaruwa,2010,04,76.0,28.386666666666663
Polonnaruwa,2010,01,126.0,24.712903225806453
Polonnaruwa,2010,02,35.0,25.53571428571428
Polonnaruwa,2010,07,44.0,28.403225806451616
Polonnaruwa,2018,09,142.0,28.889999999999997
Polonnaruwa,2010,08,72.0,28.17096774193549
Polonnaruwa,2010,05,61.0,28.648387096774194
Polonnaruwa,2010,06,44.0,29.056666666666665
Polonnaruwa,2010,09,92.0,27.749999999999993
Polonnaruwa,2018,06,42.0,28.943333333333335
Polonnaruwa,2018,05,163.0,27.722580645161294
Polonnaruwa,2018,08,63.0,28.861290322580647
Polonnaruwa,2018,07,26.0,29.241935483870968
Polonnaruwa,2018,02,190.0,24.97142857142857
Polonnaruwa,2018,01,146.0,24.31290322580646
Polonnaruwa,2015,10,249.0,26.49354838709678
Polonnaruwa,2018,04,167.0,27.606666666666662
Polonnaruwa,2015,11,276.0,25.35666666666667
Polonnaruwa,2018,03,196.0,26.554838709677416
Polonnaruwa,2015,12,291.0,25.141935483870967
Polonnaruwa,2011,04,132.0,27.20666666666667
Polonnaruwa,2011,05,27.0,28.91290322580645
Polonnaruwa,2011,02,195.0,24.64642857142857
Polonnaruwa,2011,03,120.0,26.051612903225806
Polonnaruwa,2011,08,45.0,28.748387096774188
Polonnaruwa,2011,09,37.0,29.133333333333333
Polonnaruwa,2011,06,21.0,29.430000000000003
Polonnaruwa,2011,07,26.0,28.903225806451612
Polonnaruwa,2019,01,205.0,24.709677419354836
Polonnaruwa,2019,08,62.0,29.206451612903233
Polonnaruwa,2019,09,141.0,28.793333333333337
Polonnaruwa,2019,06,31.0,30.58
Polonnaruwa,2019,07,46.0,30.193548387096776
Polonnaruwa,2019,04,100.0,28.776666666666664
Polonnaruwa,2016,10,90.0,28.909677419354832
Polonnaruwa,2019,05,57.0,30.606451612903225
Polonnaruwa,2016,11,227.0,25.52
Polonnaruwa,2011,01,348.0,23.567741935483873
Polonnaruwa,2019,02,303.0,25.79642857142857
Polonnaruwa,2016,12,133.0,25.17419354838709
Polonnaruwa,2019,03,63.0,27.674193548387105
Polonnaruwa,2016,07,34.0,28.893548387096775
Polonnaruwa,2016,08,28.0,29.006451612903223
Polonnaruwa,2016,09,24.0,29.136666666666663
Polonnaruwa,2016,03,64.0,27.541935483870965
Polonnaruwa,2013,10,93.0,27.92903225806451
Polonnaruwa,2016,04,32.0,29.88333333333333
Polonnaruwa,2016,05,149.0,28.13870967741936
Polonnaruwa,2016,06,19.0,28.716666666666665
Polonnaruwa,2016,01,97.0,25.148387096774194
Polonnaruwa,2013,12,195.0,24.46129032258065
Polonnaruwa,2016,02,91.0,25.920689655172417
Polonnaruwa,2013,11,181.0,25.533333333333328
Polonnaruwa,2017,09,90.0,28.51
Polonnaruwa,2017,08,60.0,29.361290322580643
Polonnaruwa,2017,05,78.0,29.409677419354832
Polonnaruwa,2014,11,287.0,25.11
Polonnaruwa,2017,04,54.0,29.660000000000004
Polonnaruwa,2014,10,210.0,26.51612903225807
Polonnaruwa,2017,07,50.0,30.10645161290322
Polonnaruwa,2017,06,46.0,29.72333333333334
Polonnaruwa,2017,01,203.0,24.267741935483865
Polonnaruwa,2017,03,176.0,26.54193548387097
Polonnaruwa,2017,02,157.0,24.775
Polonnaruwa,2014,12,402.0,24.393548387096782
Polonnaruwa,2014,08,42.0,28.480645161290322
Polonnaruwa,2014,07,8.0,29.116129032258065
Polonnaruwa,2014,06,16.0,29.46000000000001
Polonnaruwa,2014,05,87.0,28.10645161290323
Polonnaruwa,2014,09,62.0,28.59333333333333
Polonnaruwa,2019,11,384.0,26.09666666666666
Polonnaruwa,2019,12,491.0,25.164516129032254
Polonnaruwa,2019,10,367.0,26.02903225806452
Polonnaruwa,2014,04,61.0,28.656666666666663
Polonnaruwa,2011,11,232.0,25.236666666666668
Polonnaruwa,2014,03,58.0,26.46774193548387
Polonnaruwa,2011,12,239.0,24.745161290322578
Polonnaruwa,2014,02,61.0,24.800000000000004
Polonnaruwa,2014,01,222.0,24.016129032258068
Polonnaruwa,2011,10,199.0,27.183870967741935
Badulla,2014,09,114.0,24.226666666666667
Badulla,2014,08,88.0,24.67419354838709
Badulla,2014,05,133.0,24.219354838709677
Badulla,2011,12,310.0,21.31612903225807
Badulla,2014,04,124.0,24.14
Badulla,2014,07,21.0,26.141935483870967
Badulla,2014,06,38.0,25.56666666666667
Badulla,2014,01,171.0,20.803225806451607
Badulla,2014,03,85.0,22.509677419354837
Badulla,2011,10,263.0,23.580645161290324
Badulla,2014,02,80.0,21.417857142857144
Badulla,2011,11,305.0,21.933333333333334
Badulla,2011,09,98.0,25.34
Badulla,2011,05,95.0,24.57096774193549
Badulla,2011,06,22.0,25.906666666666673
Badulla,2011,07,51.0,26.019354838709678
Badulla,2011,08,89.0,25.03870967741936
Badulla,2011,01,325.0,20.516129032258064
Badulla,2011,02,233.0,21.428571428571427
Badulla,2011,03,198.0,22.529032258064515
Badulla,2011,04,209.0,23.330000000000002
Badulla,2016,11,279.0,22.366666666666664
Badulla,2016,12,142.0,22.158064516129034
Badulla,2016,10,164.0,25.638709677419353
Badulla,2012,06,36.0,26.646666666666672
Badulla,2012,07,67.0,26.012903225806454
Badulla,2012,08,82.0,25.545161290322582
Badulla,2012,09,118.0,24.966666666666665
Badulla,2012,02,110.0,21.55862068965518
Badulla,2012,03,117.0,23.409677419354836
Badulla,2012,04,204.0,23.42333333333333
Badulla,2012,05,50.0,26.132258064516133
Badulla,2019,01,404.0,20.57741935483871
Badulla,2019,02,373.0,21.928571428571434
Badulla,2019,03,152.0,22.41935483870967
Badulla,2019,04,185.0,23.879999999999995
Badulla,2012,01,102.0,20.980645161290322
Badulla,2019,05,124.0,25.154838709677414
Badulla,2019,06,77.0,25.906666666666656
Badulla,2017,12,328.0,21.325806451612902
Badulla,2019,07,99.0,25.53548387096774
Badulla,2017,11,339.0,21.843333333333337
Badulla,2019,08,145.0,24.951612903225808
Badulla,2017,10,215.0,23.783870967741933
Badulla,2019,09,226.0,23.840000000000007
Badulla,2017,09,148.0,24.033333333333335
Badulla,2019,10,377.0,22.27741935483871
Badulla,2017,08,105.0,25.109677419354835
Badulla,2019,11,367.0,22.26
Badulla,2017,07,108.0,26.100000000000005
Badulla,2019,12,450.0,21.700000000000003
Badulla,2017,06,106.0,25.65666666666666
Badulla,2014,12,373.0,21.419354838709673
Badulla,2017,05,131.0,25.38709677419355
Badulla,2014,11,303.0,21.93333333333333
Badulla,2017,04,67.0,24.326666666666668
Badulla,2017,03,179.0,22.43225806451613
Badulla,2017,02,236.0,20.90357142857142
Badulla,2017,01,286.0,20.270967741935483
Badulla,2014,10,284.0,22.777419354838706
Badulla,2010,07,106.0,24.703225806451616
Badulla,2010,06,137.0,24.836666666666666
Badulla,2010,05,179.0,24.890322580645154
Badulla,2010,04,206.0,24.479999999999997
Badulla,2010,09,195.0,24.636666666666663
Badulla,2010,08,91.0,25.20322580645162
Badulla,2018,09,166.0,24.53666666666667
Badulla,2018,08,138.0,24.48387096774194
Badulla,2018,07,119.0,24.374193548387098
Badulla,2010,03,103.0,23.887096774193548
Badulla,2018,06,112.0,24.316666666666666
Badulla,2010,02,42.0,22.292857142857144
Badulla,2010,01,151.0,21.29677419354839
Badulla,2018,05,206.0,23.512903225806458
Badulla,2015,12,259.0,21.906451612903226
Badulla,2018,04,187.0,22.973333333333333
Badulla,2018,03,255.0,22.42903225806451
Badulla,2015,10,321.0,22.79677419354839
Badulla,2018,02,275.0,21.10357142857143
Badulla,2015,11,301.0,22.233333333333338
Badulla,2018,01,224.0,20.274193548387096
Badulla,2015,09,161.0,24.14666666666666
Badulla,2015,07,62.0,25.416129032258066
Badulla,2015,08,107.0,25.338709677419356
Badulla,2015,05,172.0,24.15161290322581
Badulla,2015,06,84.0,24.496666666666673
Badulla,2015,03,119.0,22.51935483870968
Badulla,2015,04,262.0,23.34333333333333
Badulla,2012,10,302.0,23.19032258064515
Badulla,2015,01,103.0,21.31935483870968
Badulla,2012,11,338.0,22.269999999999992
