precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
16,35565.64,12.1,3.54,3.61,-0.07
9,40732.28,10.9,4.46,4.38,0.08
10,33174.3,9.7,3.8,3.86,-0.06
5,40710.0,9.9,4.4,4.54,-0.14
13,40606.65,11.4,4.4,4.27,0.13
11,40608.41,13.2,3.94,4.08,-0.14
19,40379.77,15.5,3.95,3.94,0.01
12,39469.98,15.3,3.46,4.01,-0.55
14,38156.48,12.7,3.73,3.69,0.04
16,40169.21,14.5,3.62,3.97,-0.35
16,26985.55,13.8,2.91,2.92,-0.01
15,28063.1,13.6,2.93,2.92,0.01
16,31837.0,15.5,2.98,3.35,-0.37
16,33383.03,18.4,2.98,3.37,-0.39
17,38511.99,18.8,3.37,3.64,-0.27
16,39648.83,15.9,2.98,3.86,-0.88
22,36972.68,17.6,2.55,3.3,-0.75
2,40152.96,14.3,4.19,5.01,-0.82
3,40762.8,15.4,4.18,4.85,-0.67
0,40719.26,14.3,4.56,5.23,-0.67
0,40867.59,16.5,4.19,5.09,-0.9
0,40869.39,18.7,4.17,5.52,-1.35
3,40156.9,18.3,3.99,5.0,-1.01
7,39646.54,13.8,3.96,4.3,-0.34
0,40363.35,13.8,4.16,4.98,-0.82
6,39748.78,14.0,4.03,4.34,-0.31
0,40571.49,12.6,4.31,5.03,-0.72
9,40106.16,16.1,3.84,4.11,-0.27
10,40130.43,15.4,3.75,4.02,-0.27
4,40312.98,14.5,4.44,4.74,-0.3
12,40521.22,15.1,3.98,4.07,-0.09
10,39747.14,16.3,4.04,4.07,-0.03
3,40791.73,14.8,4.58,4.78,-0.2
0,40918.55,14.6,4.76,5.07,-0.31
2,38247.16,17.1,3.68,4.67,-0.99
7,34987.23,15.5,3.13,3.84,-0.71
13,36648.91,15.5,3.34,3.69,-0.35
17,19495.18,12.4,2.81,2.62,0.19
19,36763.98,14.9,3.22,3.38,-0.16
19,33826.52,13.7,3.4,3.2,0.2
20,36290.88,14.3,3.3,3.34,-0.04
21,24649.79,16.9,2.61,2.84,-0.23
18,6573.44,13.9,1.99,1.86,0.13
19,36493.89,17.3,2.84,3.28,-0.44
23,36571.13,15.6,3.06,3.28,-0.22
15,32917.74,17.3,3.26,3.38,-0.12
21,38546.66,19.5,3.2,3.62,-0.42
15,40616.01,19.0,3.19,3.84,-0.65
11,10263.84,12.5,2.49,2.39,0.1
9,25625.83,11.6,3.27,3.36,-0.09
17,15870.99,13.1,2.13,2.62,-0.49
16,0.0,7.8,1.64,1.8,-0.16
16,3611.22,9.7,2.21,1.95,0.26
23,8415.52,8.9,2.08,2.05,0.03
18,8274.79,10.1,2.14,2.33,-0.19
5,39318.33,15.5,4.11,4.37,-0.26
14,39600.0,17.4,3.8,3.9,-0.1
8,36388.95,14.8,4.0,3.97,0.03
11,38918.0,13.7,3.14,3.82,-0.68
13,35330.18,13.9,2.93,3.6,-0.67
20,25368.79,17.9,2.46,2.89,-0.43
19,28559.21,14.2,2.55,2.96,-0.41
14,39955.42,19.1,3.76,4.08,-0.32
15,40164.43,16.5,3.86,4.01,-0.15
12,39745.85,14.5,4.0,3.97,0.03
16,39639.88,12.4,3.41,3.93,-0.52
14,30906.68,11.3,2.68,3.45,-0.77
21,2598.81,12.0,1.79,1.65,0.14
20,37187.45,13.8,3.06,3.37,-0.31
16,38250.69,15.0,3.48,3.77,-0.29
13,38260.69,15.6,3.55,3.93,-0.38
20,39600.0,14.8,2.9,3.54,-0.64
18,39642.31,16.2,3.2,3.76,-0.56
20,40387.42,19.1,3.69,3.98,-0.29
17,40497.64,18.6,3.71,4.08,-0.37
11,39980.38,15.2,3.33,4.13,-0.8
16,37444.05,15.8,3.06,3.54,-0.48
23,35384.16,15.3,2.87,3.36,-0.49
21,12558.23,15.0,1.93,2.11,-0.18
7,39747.45,8.9,3.55,4.33,-0.78
11,30762.71,12.6,3.6,3.57,0.03
8,25199.45,10.3,3.05,3.37,-0.32
14,16696.57,10.9,2.41,2.61,-0.2
24,2545.59,9.7,1.49,1.44,0.05
19,6773.73,13.1,1.68,1.55,0.13
17,34948.58,15.4,3.25,3.35,-0.1
12,34883.71,11.7,3.46,3.66,-0.2
11,39316.34,10.3,3.59,3.97,-0.38
10,38112.63,9.8,3.5,4.0,-0.5
6,36619.15,10.9,3.47,4.1,-0.63
9,36410.09,12.3,3.0,3.99,-0.99
6,36354.89,12.8,3.88,4.09,-0.21
12,32192.93,15.8,3.48,3.5,-0.02
14,33588.5,16.0,3.63,3.38,0.25
8,40686.71,20.0,3.79,4.32,-0.53
0,40269.82,15.6,4.16,5.25,-1.09
7,39869.29,16.6,4.26,4.4,-0.14
8,40271.93,13.0,4.03,4.23,-0.2
8,39849.35,12.0,3.49,4.16,-0.67
13,31811.26,13.7,2.74,3.48,-0.74
15,38020.66,13.3,3.41,3.69,-0.28
11,39954.74,15.7,3.82,4.13,-0.31
18,33859.48,13.6,3.21,3.34,-0.13
18,39600.0,15.8,3.43,3.75,-0.32
11,37423.42,15.7,3.58,3.72,-0.14
13,35574.1,11.5,3.12,3.74,-0.62
15,37730.04,11.3,3.03,3.71,-0.68
17,36424.39,15.5,3.72,3.46,0.26
19,38856.21,15.4,2.83,3.53,-0.7
12,37140.83,14.2,2.97,3.69,-0.72
6,34870.38,10.5,3.95,3.91,0.04
10,39747.59,10.6,3.83,4.11,-0.28
9,39747.91,11.6,4.27,4.12,0.15
14,37950.1,10.9,4.25,3.71,0.54
9,38706.76,10.2,3.83,3.97,-0.14
8,33279.35,13.0,3.63,3.89,-0.26
11,39748.59,12.0,3.99,4.09,-0.1
13,31396.32,11.5,3.57,3.53,0.04
15,20475.57,11.8,2.39,2.67,-0.28
22,18441.39,10.1,2.96,2.61,0.35
24,16373.55,8.7,2.19,2.34,-0.15
9,31523.83,11.0,3.43,3.83,-0.4
11,36780.71,14.9,3.76,3.73,0.03
18,32127.51,12.1,3.05,3.47,-0.42
15,35473.95,12.3,3.3,3.63,-0.33
20,37557.11,13.2,3.27,3.48,-0.21
20,38429.12,15.3,3.25,3.59,-0.34
18,36101.55,12.6,3.37,3.61,-0.24
17,36535.45,15.1,3.3,3.46,-0.16
19,22013.44,12.6,2.58,2.85,-0.27
22,34381.21,13.7,3.16,3.26,-0.1
13,33962.84,16.8,3.24,3.55,-0.31
13,36853.7,17.9,3.05,3.71,-0.66
12,35029.06,14.7,3.18,3.56,-0.38
5,41032.04,17.3,4.03,4.59,-0.56
13,40325.81,14.3,3.26,4.03,-0.77
14,40605.46,18.0,3.58,3.99,-0.41
13,35112.72,15.3,3.54,3.66,-0.12
20,37950.86,15.6,3.49,3.34,0.15
22,37942.9,11.3,3.37,3.55,-0.18
21,39918.96,13.7,3.24,3.48,-0.24
6,36797.67,8.0,4.35,4.07,0.28
6,30982.4,9.4,3.8,3.68,0.12
9,37902.25,8.7,4.01,3.96,0.05
11,39951.78,11.3,4.2,4.22,-0.02
6,38325.57,8.8,4.43,4.21,0.22
9,39952.77,10.5,3.86,4.21,-0.35
8,4631.57,8.7,2.57,2.16,0.41
8,30205.65,8.6,3.51,3.57,-0.06
7,32179.57,8.7,3.77,3.81,-0.04
10,21814.62,8.3,2.93,3.01,-0.08
16,19041.43,6.5,1.99,2.45,-0.46
18,8684.43,7.2,1.95,2.18,-0.23
19,27559.65,14.4,3.02,2.86,0.16
24,0.0,10.2,0.78,1.45,-0.67
24,0.0,21.2,0.59,1.34,-0.75
23,0.0,21.3,1.22,1.33,-0.11
24,22889.99,22.6,2.21,2.62,-0.41
22,36491.61,19.4,3.06,3.32,-0.26
22,31358.84,17.7,2.55,2.97,-0.42
21,31834.62,17.2,2.83,3.03,-0.2
16,27143.54,14.6,2.67,2.97,-0.3
21,20332.88,12.8,2.6,2.62,-0.02
19,38076.63,19.4,3.24,3.36,-0.12
22,27260.84,15.0,2.6,2.96,-0.36
18,36028.79,18.0,3.44,3.47,-0.03
15,38360.12,15.5,3.31,3.79,-0.48
21,30510.01,13.7,2.51,3.0,-0.49
24,7537.34,14.1,1.94,1.94,0.0
19,16897.89,11.2,1.79,2.54,-0.75
22,38038.03,14.4,3.25,3.39,-0.14
23,17519.47,12.4,1.98,2.55,-0.57
9,40659.66,10.1,4.45,4.19,0.26
12,40352.89,9.3,4.28,4.1,0.18
5,40560.59,11.3,4.39,4.56,-0.17
3,40529.24,4.8,4.55,4.76,-0.21
4,39654.27,7.4,4.28,4.57,-0.29
4,26617.72,9.0,3.24,3.62,-0.38
6,34704.58,13.0,3.6,3.9,-0.3
8,29693.79,7.6,4.12,3.54,0.58
10,35968.0,6.6,3.65,3.72,-0.07
11,39649.31,7.5,3.98,3.96,0.02
15,39518.46,8.0,3.92,3.83,0.09
9,33357.61,8.4,3.53,3.79,-0.26
9,40571.44,9.8,3.77,4.2,-0.43
17,34755.67,9.1,3.23,3.42,-0.19
20,32827.57,14.1,2.91,3.15,-0.24
23,36205.57,11.5,3.25,3.4,-0.15
21,32867.91,10.2,3.19,3.36,-0.17
22,1695.42,10.8,1.55,1.58,-0.03
21,31159.34,10.4,3.17,3.31,-0.14
24,10203.45,10.1,2.1,1.99,0.11
21,26783.05,12.1,2.96,3.07,-0.11
19,2840.13,10.8,1.46,1.56,-0.1
20,8279.24,9.0,1.93,2.09,-0.16
23,26790.03,10.1,2.52,2.84,-0.32
24,9782.64,9.0,1.62,1.96,-0.34
24,1512.88,9.3,1.39,1.47,-0.08
24,23171.73,12.6,2.5,2.6,-0.1
24,28327.94,13.2,3.18,2.68,0.5
24,21706.61,15.2,2.46,2.59,-0.13
24,11482.0,13.9,1.55,1.95,-0.4
24,4279.83,10.7,1.39,1.45,-0.06
16,39737.02,11.3,3.68,3.97,-0.29
16,39600.0,8.3,3.93,3.8,0.13
10,30131.67,6.7,3.46,3.52,-0.06
11,30407.31,9.4,3.23,3.47,-0.24
13,29278.76,9.0,2.71,3.46,-0.75
6,3409.87,10.8,2.2,2.17,0.03
10,29396.81,9.3,3.43,3.61,-0.18
10,23259.94,8.3,3.03,3.01,0.02
14,27404.5,10.7,3.09,3.32,-0.23
11,25946.88,10.6,3.62,3.26,0.36
11,22673.54,12.2,3.3,3.09,0.21
14,21688.89,10.3,2.63,3.12,-0.49
8,28771.69,9.6,3.04,3.64,-0.6
15,25200.0,14.2,2.93,2.85,0.08
9,29913.45,6.6,3.21,3.55,-0.34
18,38305.75,9.8,3.29,3.74,-0.45
22,0.0,10.0,1.46,1.57,-0.11
15,14534.5,9.2,1.96,2.25,-0.29
14,31760.78,7.4,3.08,3.38,-0.3
23,11190.94,12.2,1.95,2.12,-0.17
21,2044.79,10.3,1.18,1.63,-0.45
22,17568.32,15.0,2.34,2.5,-0.16
23,19278.97,10.7,2.36,2.57,-0.21
23,238.1,8.1,1.28,1.5,-0.22
20,6653.5,13.3,1.67,1.68,-0.01
22,12910.49,8.8,1.97,2.05,-0.08
24,15839.51,12.9,2.3,2.34,-0.04
24,5100.06,11.8,1.85,1.45,0.4
24,40171.33,19.0,4.0,3.64,0.36
22,40171.56,18.8,4.01,3.87,0.14
24,18923.68,11.4,2.34,2.37,-0.03
24,31302.24,10.4,2.82,3.01,-0.19
23,23021.46,9.6,2.78,2.72,0.06
24,6708.45,7.3,1.79,1.44,0.35
16,27198.45,9.0,3.13,2.96,0.17
1,39600.0,10.1,4.27,4.66,-0.39
2,40258.32,9.5,4.59,4.75,-0.16
17,39600.0,7.9,3.27,3.64,-0.37
10,36455.55,13.1,4.39,3.96,0.43
1,39748.41,13.4,4.3,4.88,-0.58
22,39600.0,8.7,3.6,3.74,-0.14
22,39748.18,8.4,3.87,3.72,0.15
18,38135.99,9.4,3.45,3.55,-0.1
19,38480.05,10.3,3.53,3.7,-0.17
22,33947.04,9.3,3.04,3.37,-0.33
22,39851.04,10.5,3.86,3.79,0.07
24,37355.92,7.7,3.13,3.22,-0.09
20,35572.84,11.6,3.63,3.51,0.12
23,39640.19,10.0,3.39,3.6,-0.21
20,39744.57,6.8,3.83,3.61,0.22
16,39390.63,9.2,3.69,3.83,-0.14
21,35198.89,8.2,3.52,3.41,0.11
19,28966.5,8.6,3.47,3.22,0.25
20,36788.97,16.4,3.81,3.32,0.49
23,20380.7,6.6,2.76,2.53,0.23
23,31939.49,14.0,3.25,3.08,0.17
16,39953.39,9.9,3.8,4.01,-0.21
23,38490.43,6.8,3.47,3.53,-0.06
22,35795.25,9.7,3.64,3.49,0.15
17,25902.42,10.2,2.99,2.99,0.0
24,30189.65,9.7,3.13,3.0,0.13
24,27188.3,12.5,2.57,2.69,-0.12
15,37971.61,13.0,3.93,3.69,0.24
17,40153.8,9.4,4.33,3.8,0.53
16,33785.96,7.2,4.07,3.44,0.63
16,38104.53,7.2,3.14,3.45,-0.31
11,30543.45,9.0,3.95,3.47,0.48
23,24143.24,8.3,2.61,2.59,0.02
16,36950.38,9.2,3.67,3.59,0.08
9,31888.32,9.2,3.42,3.77,-0.35
9,28787.09,8.6,3.64,3.56,0.08
11,33533.66,6.1,3.61,3.45,0.16
16,18566.69,6.6,2.66,2.45,0.21
13,25200.0,7.3,3.11,3.06,0.05
12,29140.38,8.3,3.48,3.44,0.04
12,29466.61,7.7,3.75,3.44,0.31
23,14533.82,10.5,2.22,2.13,0.09
22,868.84,14.8,2.25,1.53,0.72
24,313.14,12.4,1.7,1.42,0.28
21,0.0,12.6,1.36,1.62,-0.26
24,8088.31,11.2,1.77,1.99,-0.22
24,36331.73,14.8,3.2,3.12,0.08
22,10898.6,10.7,2.03,2.13,-0.1
22,19872.35,9.5,2.35,2.61,-0.26
21,40030.82,10.2,3.51,3.8,-0.29
24,21857.41,10.4,2.21,2.54,-0.33
20,17618.61,8.7,2.36,2.58,-0.22
22,32709.4,10.3,3.43,3.43,0.0
24,1759.32,8.7,1.93,1.47,0.46
24,18845.93,14.0,2.52,2.3,0.22
24,23254.71,13.1,2.37,2.58,-0.21
23,40171.62,11.5,3.96,3.83,0.13
19,40282.89,10.6,4.05,3.85,0.2
12,32698.19,7.5,3.23,3.56,-0.33
11,28800.0,8.6,3.77,3.45,0.32
17,23187.83,12.7,3.32,2.91,0.41
17,23528.7,9.6,3.13,2.91,0.22
8,38008.17,7.5,4.31,3.96,0.35
17,32313.99,7.9,3.39,3.36,0.03
9,28800.0,9.2,3.74,3.57,0.17
12,32934.38,7.1,3.83,3.56,0.27
12,33160.45,7.1,3.69,3.56,0.13
9,21606.13,11.4,2.93,3.21,-0.28
8,32400.0,7.9,4.04,3.8,0.24
21,15566.08,12.5,2.43,2.14,0.29
24,9619.72,10.5,2.21,2.0,0.21
19,34621.12,15.0,3.66,3.23,0.43
9,25215.23,14.8,4.02,3.3,0.72
14,30405.69,11.6,3.22,3.45,-0.23
6,36560.07,9.4,4.55,4.1,0.45
14,39600.0,9.3,3.97,3.89,0.08
20,36421.19,10.6,3.21,3.49,-0.28
22,27210.73,11.9,3.11,3.07,0.04
23,29855.27,8.1,2.53,2.97,-0.44
24,20144.19,13.0,2.79,2.34,0.45
24,20223.74,8.7,2.52,2.34,0.18
24,9287.28,15.5,1.81,2.11,-0.3
24,557.32,16.6,1.31,1.52,-0.21
23,24758.16,17.7,2.49,2.82,-0.33
24,29681.9,21.0,2.47,3.05,-0.58
24,28313.58,16.0,2.93,2.81,0.12
23,30371.38,14.9,2.82,2.91,-0.09
24,32735.58,15.2,3.27,3.09,0.18
24,37862.37,15.5,3.07,3.32,-0.25
22,27049.88,10.0,3.2,3.03,0.17
14,38575.57,10.3,3.78,3.89,-0.11
12,27757.77,10.2,3.87,3.35,0.52
14,27956.71,9.4,3.48,3.23,0.25
13,25378.24,13.8,3.11,3.18,-0.07
15,28404.6,12.7,3.21,3.44,-0.23
9,39952.93,14.0,4.07,4.09,-0.02
15,21678.57,14.0,3.11,2.81,0.3
22,31348.87,12.0,3.5,3.33,0.17
23,16604.73,14.1,2.47,2.45,0.02
23,27940.96,15.3,3.12,2.93,0.19
24,12278.52,8.9,2.35,1.96,0.39
24,11920.71,13.4,2.05,1.95,0.1
24,0.0,14.6,1.31,1.5,-0.19
24,18678.76,11.2,2.61,2.37,0.24
24,22073.75,12.9,2.78,2.58,0.2
24,14246.78,11.3,2.49,1.99,0.5
24,36203.64,13.0,3.34,3.22,0.12
21,26970.63,10.8,3.12,3.05,0.07
21,18617.16,10.5,2.81,2.64,0.17
20,20058.87,10.7,2.68,2.66,0.02
23,18156.5,12.5,2.45,2.55,-0.1
24,33041.11,12.1,2.96,3.09,-0.13
24,9658.01,10.1,2.07,1.99,0.08
18,24440.0,9.2,2.88,2.89,-0.01
19,25328.93,7.7,2.81,2.8,0.01
22,24287.46,12.6,2.81,2.93,-0.12
23,25496.56,13.3,2.88,2.89,-0.01
22,24879.06,15.5,2.7,2.88,-0.18
20,10896.03,9.7,1.88,2.16,-0.28
24,0.0,11.9,1.21,1.45,-0.24
17,21070.57,9.4,3.11,2.84,0.27
13,20789.88,6.5,2.89,2.57,0.32
17,13989.96,7.6,2.37,2.19,0.18
17,27135.92,12.8,3.56,3.05,0.51
17,1288.95,11.2,1.81,1.96,-0.15
15,21863.83,9.7,3.04,2.9,0.14
20,13166.63,14.1,2.55,2.07,0.48
16,12982.96,11.9,2.61,2.37,0.24
20,15882.62,11.2,2.74,2.67,0.07
16,15098.53,11.3,2.46,2.36,0.1
22,10904.72,10.3,2.27,2.13,0.14
22,10075.75,11.3,2.4,2.14,0.26
20,13870.01,12.5,2.88,2.16,0.72
18,3416.2,10.7,2.24,1.95,0.29
17,36152.51,11.7,3.58,3.62,-0.04
9,34781.89,11.4,4.01,3.88,0.13
11,34108.56,10.6,3.79,3.66,0.13
9,33492.91,7.7,4.02,3.79,0.23
11,37299.08,8.2,3.71,3.76,-0.05
15,30064.37,8.5,3.35,3.35,0.0
14,30436.12,8.9,3.25,3.34,-0.09
10,36528.08,10.0,3.75,3.99,-0.24
9,32430.49,7.4,4.05,3.75,0.3
4,40322.41,9.7,4.33,4.59,-0.26
13,39630.07,11.6,4.03,4.08,-0.05
20,32818.36,11.6,3.48,3.39,0.09
18,37075.07,12.3,3.57,3.63,-0.06
15,37309.71,10.1,3.25,3.73,-0.48
11,34184.28,8.0,3.97,3.59,0.38
16,26620.41,7.9,3.26,2.88,0.38
15,38949.52,9.1,3.86,3.86,0.0
9,39050.7,6.6,4.78,4.03,0.75
8,39950.73,7.4,4.66,4.08,0.58
9,34804.76,10.7,4.36,3.88,0.48
14,35466.76,9.0,3.89,3.54,0.35
18,36992.67,9.3,3.9,3.59,0.31
15,39646.56,8.8,4.05,3.9,0.15
16,32676.96,9.7,3.91,3.51,0.4
16,21769.85,8.8,3.38,2.81,0.57
17,22641.97,11.5,3.73,2.93,0.8
11,20075.69,6.6,2.94,2.61,0.33
7,28800.0,13.8,3.96,3.54,0.42
10,23710.54,7.7,2.99,3.01,-0.02
7,29098.45,8.4,4.02,3.56,0.46
10,25200.0,11.4,3.53,3.29,0.24
6,25200.0,13.5,3.03,3.31,-0.28
14,8957.19,5.5,2.29,1.96,0.33
15,22144.48,10.0,3.5,2.9,0.6
23,11102.96,7.0,2.24,2.09,0.15
22,18806.55,8.4,2.32,2.56,-0.24
21,3600.0,14.2,1.25,1.54,-0.29
20,21870.96,10.7,2.51,2.92,-0.41
24,19970.84,17.7,2.93,2.4,0.53
24,10795.13,21.3,2.19,2.02,0.17
23,27724.75,17.8,2.97,2.89,0.08
24,5944.32,18.7,1.92,1.57,0.35
24,21249.45,19.1,2.72,2.56,0.16
24,2173.59,10.5,2.02,1.45,0.57
23,5087.72,12.6,1.8,1.57,0.23
23,22384.54,11.7,2.51,2.81,-0.3
23,23139.43,16.5,2.76,2.66,0.1
19,21501.13,13.2,2.55,2.83,-0.28
12,36872.53,7.6,3.65,3.77,-0.12
7,39656.16,7.4,4.36,4.28,0.08
9,39217.08,11.0,3.5,3.96,-0.46
8,39897.55,13.5,3.76,4.04,-0.28
8,39636.76,13.8,3.59,3.99,-0.4
7,32377.86,9.9,3.55,3.85,-0.3
8,39649.68,11.2,4.04,4.09,-0.05
12,29872.06,9.2,3.64,3.46,0.18
15,24734.77,13.3,2.67,2.96,-0.29
9,32400.0,9.9,3.55,3.81,-0.26
7,31538.99,11.0,3.41,3.85,-0.44
3,36009.59,11.2,3.36,4.23,-0.87
13,36138.5,11.4,3.82,3.82,0.0
15,40056.36,13.6,3.43,3.91,-0.48
8,25630.85,11.9,3.33,3.38,-0.05
7,35766.68,13.1,2.99,4.0,-1.01
16,4480.98,14.0,1.98,1.86,0.12
13,13941.48,20.4,2.12,2.38,-0.26
14,27806.5,22.3,2.62,3.33,-0.71
19,8620.94,21.4,1.55,2.25,-0.7
15,1434.15,16.8,1.63,1.92,-0.29
12,23693.66,17.9,2.68,3.09,-0.41
11,27912.33,18.0,2.65,3.21,-0.56
12,33617.85,18.8,3.05,3.52,-0.47
8,29628.26,18.6,2.98,3.54,-0.56
17,35335.73,17.1,3.34,3.41,-0.07
11,40725.13,18.1,3.82,4.0,-0.18
8,36775.54,18.2,3.14,3.9,-0.76
8,40617.95,17.1,3.73,4.2,-0.47
8,39831.3,15.8,3.6,4.15,-0.55
7,39260.39,14.2,3.62,4.16,-0.54
13,36000.0,13.3,3.36,3.7,-0.34
10,29918.9,15.0,2.75,3.52,-0.77
13,35330.99,15.0,3.48,3.66,-0.18
7,39583.84,13.0,3.59,4.36,-0.77
10,20619.35,13.2,3.15,2.64,0.51
4,32051.24,15.3,3.37,3.96,-0.59
6,39117.17,15.6,3.67,4.3,-0.63
6,40416.13,17.7,4.05,4.55,-0.5
7,40053.7,16.3,3.55,4.27,-0.72
4,35912.6,15.3,3.66,4.42,-0.76
7,40416.79,15.1,3.8,4.35,-0.55
8,29191.26,13.3,3.51,3.65,-0.14
7,37203.62,14.7,3.7,4.01,-0.31
1,40788.59,14.3,4.4,5.25,-0.85
5,37733.53,15.0,3.86,4.14,-0.28
6,40483.97,9.2,4.52,4.45,0.07
13,39950.18,10.1,4.01,4.18,-0.17
3,40689.64,10.0,4.29,4.72,-0.43
7,40799.26,13.0,4.55,4.41,0.14
5,40828.72,16.7,4.26,4.57,-0.31
8,40098.79,17.8,4.04,4.19,-0.15
6,37277.69,15.5,3.46,4.09,-0.63
6,39948.81,12.9,3.76,4.45,-0.69
10,40058.11,14.0,3.59,4.0,-0.41
11,24169.42,11.2,2.92,3.12,-0.2
13,31895.19,12.3,3.18,3.57,-0.39
15,35785.96,15.0,3.47,3.57,-0.1
21,32209.06,17.0,2.91,3.03,-0.12
21,37759.59,16.1,3.32,3.27,0.05
17,38171.45,18.4,3.09,3.49,-0.4
21,34884.96,20.0,2.79,3.24,-0.45
6,38871.49,16.3,3.92,4.29,-0.37
0,40127.52,16.6,4.57,5.38,-0.81
0,40934.95,18.9,5.11,5.51,-0.4
0,40467.0,18.9,4.97,5.53,-0.56
1,40780.36,19.5,4.47,5.45,-0.98
7,39439.48,14.8,4.17,4.31,-0.14
1,37883.43,12.5,4.21,4.55,-0.34
1,40367.82,17.1,4.22,5.1,-0.88
3,39590.15,14.2,4.11,4.44,-0.33
0,40580.48,12.8,4.56,5.03,-0.47
6,40160.82,15.8,4.15,4.57,-0.42
5,41006.59,16.3,4.8,4.55,0.25
5,40374.09,14.0,4.32,4.5,-0.18
9,40587.82,15.6,4.47,4.16,0.31
8,39655.8,17.1,4.04,4.1,-0.06
2,40377.98,15.8,4.79,5.16,-0.37
0,40486.55,15.0,4.54,5.07,-0.53
5,38016.76,16.1,4.14,4.15,-0.01
10,39003.09,15.2,3.67,3.89,-0.22
13,37386.73,15.8,3.74,3.71,0.03
10,32953.15,16.5,3.51,3.76,-0.25
13,34899.5,18.1,3.67,3.55,0.12
9,37634.19,18.9,3.93,3.92,0.01
10,37254.37,21.8,4.11,3.73,0.38
10,29998.39,21.2,3.07,3.41,-0.34
5,16128.37,21.2,2.61,2.86,-0.25
14,32262.73,23.2,3.25,3.4,-0.15
5,37136.14,20.6,3.69,4.22,-0.53
3,36906.84,19.7,4.38,4.6,-0.22
3,39943.06,21.5,4.23,5.08,-0.85
11,39145.22,23.2,4.08,3.94,0.14
10,28077.84,9.8,3.22,3.33,-0.11
6,25331.64,9.8,3.35,3.38,-0.03
10,16903.51,12.2,2.32,2.64,-0.32
9,20930.7,10.2,2.77,3.21,-0.44
13,29145.69,12.3,2.88,3.5,-0.62
16,16874.29,8.4,2.78,2.48,0.3
21,25151.76,9.2,2.39,2.88,-0.49
6,36000.0,15.2,3.83,4.1,-0.27
12,39740.37,14.7,3.66,3.97,-0.31
9,39008.48,14.5,3.82,3.9,-0.08
10,28604.11,14.1,3.24,3.53,-0.29
12,30496.31,15.6,3.07,3.45,-0.38
16,16797.76,14.3,2.23,2.54,-0.31
16,25584.86,16.0,3.0,2.92,0.08
9,38319.88,18.4,3.72,3.96,-0.24
8,40591.34,17.1,4.08,4.2,-0.12
4,40057.44,13.0,3.99,4.77,-0.78
8,38422.77,13.6,3.63,3.87,-0.24
5,36588.32,13.8,3.43,4.1,-0.67
10,9099.53,16.7,2.12,2.34,-0.22
6,33025.5,18.2,3.27,3.94,-0.67
7,36939.32,19.3,3.7,3.96,-0.26
15,36033.29,20.9,3.66,3.58,0.08
9,38999.0,20.4,3.46,3.96,-0.5
11,37958.62,20.5,3.35,3.74,-0.39
10,38417.64,18.7,3.61,3.95,-0.34
16,40168.97,18.5,3.68,4.04,-0.36
9,34148.81,18.3,3.51,3.78,-0.27
17,37871.76,18.6,3.21,3.49,-0.28
16,28354.52,17.7,2.69,2.98,-0.29
18,13177.51,19.5,1.99,2.31,-0.32
7,28733.45,7.7,3.27,3.56,-0.29
9,28800.0,9.3,3.7,3.57,0.13
8,29821.62,9.2,3.09,3.58,-0.49
15,17204.86,8.9,2.64,2.54,0.1
24,2181.23,8.2,1.37,1.4,-0.03
15,11322.57,11.1,2.04,2.37,-0.33
7,32119.38,19.4,3.36,3.74,-0.38
10,32789.55,14.9,3.41,3.79,-0.38
8,36479.73,12.8,3.63,4.02,-0.39
4,30626.6,15.9,3.49,3.79,-0.3
6,32099.48,10.8,3.71,3.86,-0.15
8,31455.56,13.3,3.34,3.66,-0.32
7,39950.12,14.8,3.76,4.35,-0.59
7,34528.1,14.1,3.69,3.81,-0.12
1,39374.89,16.0,3.98,4.96,-0.98
7,40419.79,17.3,4.03,4.41,-0.38
2,40593.26,14.5,3.94,4.97,-1.03
5,38741.16,12.9,4.03,4.31,-0.28
8,40381.54,13.7,3.99,4.22,-0.23
6,38213.12,14.3,3.71,4.02,-0.31
10,32930.24,17.1,3.12,3.68,-0.56
8,35050.43,15.5,3.78,3.86,-0.08
11,38884.2,17.0,3.81,3.91,-0.1
11,34481.77,17.8,3.54,3.56,-0.02
12,40609.73,15.3,3.24,4.14,-0.9
9,34605.94,15.6,3.81,3.83,-0.02
8,37619.48,14.1,3.43,3.93,-0.5
4,36694.39,16.9,3.37,4.41,-1.04
11,28883.97,15.8,3.51,3.47,0.04
11,33491.27,18.2,3.27,3.54,-0.27
10,32907.52,14.3,3.27,3.74,-0.47
3,33535.32,10.0,3.97,3.84,0.13
4,39739.7,11.6,4.02,4.67,-0.65
11,39146.6,9.4,4.3,3.93,0.37
6,39740.04,8.3,4.12,4.33,-0.21
7,36052.76,8.1,3.75,3.98,-0.23
7,33302.6,8.0,3.87,3.83,0.04
10,39401.7,8.5,4.07,3.88,0.19
10,32400.0,10.1,3.85,3.81,0.04
14,24650.33,10.5,2.73,3.23,-0.5
16,26216.46,7.6,2.84,2.78,0.06
22,8499.46,11.9,1.98,2.15,-0.17
8,23314.52,7.6,3.11,3.07,0.04
5,31813.68,14.8,3.76,3.96,-0.2
9,27119.04,13.4,2.85,3.29,-0.44
8,39543.46,14.9,3.48,4.03,-0.55
